date,price,bedrooms,bathrooms,sqft_living,waterfront,view,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,expensive_home,house_age,sqft_ratio,house_age_group
20140725T000000,460000.0,4,2.5,2200,0,0,8,2200,0,2010,98059,47.4856,-122.156,2600,5870,0,15,1.1818181818181819,Modern
20150316T000000,370000.0,3,1.5,1360,0,0,8,1360,0,2008,98103,47.6962,-122.349,1360,1167,0,17,1.0,Modern
20140619T000000,330000.0,3,2.5,2238,0,0,8,2238,0,2011,98023,47.2966,-122.353,2456,7212,0,14,1.097408400357462,Modern
20150128T000000,569888.0,4,2.5,2590,0,0,8,2590,0,2014,98056,47.5164,-122.19,1960,8679,1,11,0.7567567567567568,Modern
20140918T000000,353900.0,3,2.5,2517,0,0,8,2517,0,2014,98092,47.3211,-122.182,2390,7108,0,11,0.9495431068732618,Modern
20150304T000000,695000.0,4,3.5,3510,0,0,10,3510,0,2001,98065,47.5402,-121.875,3690,9568,1,24,1.0512820512820513,Modern
20140718T000000,288790.0,3,1.75,1290,0,0,7,1060,230,2008,98027,47.54,-122.026,1370,942,0,17,1.062015503875969,Modern
20150213T000000,334950.0,5,3.0,2230,0,0,7,1330,900,2014,98168,47.487,-122.32,2100,11056,0,11,0.9417040358744395,Modern
20141215T000000,869950.0,4,2.75,3140,0,0,9,3140,0,2013,98074,47.5923,-122.058,3500,7055,1,12,1.1146496815286624,Modern
20141008T000000,557500.0,3,3.5,3350,0,2,8,2670,680,2014,98144,47.5699,-122.296,2030,5117,1,11,0.6059701492537314,Modern
20140919T000000,389990.0,4,2.5,2245,0,0,8,2245,0,2014,98038,47.3557,-122.063,2530,4478,0,11,1.1269487750556793,Modern
20140604T000000,455000.0,3,1.75,1420,0,0,8,1420,0,2006,98103,47.6625,-122.352,1380,1196,0,19,0.971830985915493,Modern
20141030T000000,598500.0,3,3.0,1560,0,0,8,1560,0,2006,98103,47.6604,-122.352,1530,2091,1,19,0.9807692307692307,Modern
20150302T000000,750000.0,4,2.75,2810,0,0,9,2810,0,2011,98052,47.7081,-122.116,2990,5842,1,14,1.0640569395017794,Modern
20141113T000000,729999.0,2,2.25,1630,0,0,10,1330,300,2014,98122,47.6113,-122.314,1570,2580,1,11,0.9631901840490797,Modern
20150303T000000,299950.0,3,2.5,1740,0,0,7,1740,0,2012,98042,47.3697,-122.117,1950,4486,0,13,1.1206896551724137,Modern
20140709T000000,374950.0,3,2.25,1390,0,0,8,1390,0,2007,98103,47.6912,-122.343,1250,1087,0,18,0.8992805755395683,Modern
20150219T000000,386950.0,3,2.5,1070,0,0,7,900,170,2009,98116,47.5902,-122.387,1450,1437,0,16,1.355140186915888,Modern
20140710T000000,535000.0,5,3.25,2850,0,0,8,2370,480,2006,98059,47.4916,-122.144,2850,4849,1,19,1.0,Modern
20140831T000000,890000.0,5,3.25,4100,0,2,10,4100,0,2011,98075,47.5955,-121.974,3710,8156,1,14,0.9048780487804878,Modern
20150203T000000,1050000.0,4,2.5,3260,0,1,9,2820,440,2007,98115,47.6772,-122.267,2260,6780,1,18,0.6932515337423313,Modern
20141015T000000,1107460.0,4,3.5,3660,0,0,9,2840,820,2014,98199,47.6482,-122.409,3210,4640,1,11,0.8770491803278688,Modern
20141003T000000,436952.0,4,2.5,2708,0,0,9,2708,0,2014,98092,47.3413,-122.178,2502,4900,0,11,0.9239290989660266,Modern
20140609T000000,365000.0,3,2.5,1800,0,0,8,1800,0,2011,98126,47.5458,-122.369,1580,2036,0,14,0.8777777777777778,Modern
20140625T000000,288000.0,3,2.5,1150,0,0,7,1150,0,2007,98133,47.7072,-122.356,1180,915,0,18,1.0260869565217392,Modern
20150220T000000,700000.0,3,2.5,2230,0,0,8,2230,0,2014,98133,47.73,-122.335,2230,4180,1,11,1.0,Modern
20140509T000000,800000.0,4,3.25,3540,0,0,9,3540,0,2007,98014,47.6285,-121.899,1940,392040,1,18,0.5480225988700564,Modern
20150511T000000,899000.0,4,3.5,2490,0,0,9,1780,710,2015,98136,47.5499,-122.393,1710,5500,1,10,0.6867469879518072,New
20141218T000000,465750.0,3,2.5,2670,0,0,9,2670,0,2007,98056,47.51,-122.184,3040,5079,0,18,1.1385767790262171,Modern
20140618T000000,485000.0,2,2.5,1430,0,0,8,1410,20,2008,98103,47.6683,-122.355,1620,1505,0,17,1.132867132867133,Modern
20140603T000000,494995.0,5,2.75,2670,0,0,8,2670,0,2014,98059,47.4783,-122.123,2670,3800,0,11,1.0,Modern
20150202T000000,255000.0,3,2.5,2555,0,0,8,2555,0,2006,98031,47.386,-122.184,2844,5769,0,19,1.1131115459882583,Modern
20140729T000000,530000.0,3,2.5,1970,0,0,7,1970,0,2011,98065,47.5158,-121.874,2710,6009,1,14,1.3756345177664975,Modern
20140616T000000,435000.0,3,2.0,1980,0,0,8,1980,0,2007,98136,47.5524,-122.382,1440,2674,0,18,0.7272727272727273,Modern
20140811T000000,639000.0,3,2.5,2010,0,0,9,1610,400,2014,98118,47.5573,-122.287,1660,4950,1,11,0.8258706467661692,Modern
20140709T000000,440000.0,3,1.5,1270,0,0,8,1270,0,2007,98115,47.6989,-122.317,1270,1413,0,18,1.0,Modern
20140515T000000,914500.0,4,2.5,3950,0,0,10,3950,0,2013,98075,47.5818,-121.996,3200,10856,1,12,0.810126582278481,Modern
20141105T000000,580000.0,3,2.0,1870,0,0,8,1870,0,2009,98053,47.7106,-122.02,1870,5050,1,16,1.0,Modern
20150407T000000,250000.0,1,1.5,1180,0,0,8,1070,110,2007,98126,47.549,-122.372,1380,2059,0,18,1.1694915254237288,Modern
20150316T000000,410000.0,3,2.5,1420,0,0,7,1420,0,2007,98103,47.6904,-122.342,1420,1300,0,18,1.0,Modern
20140928T000000,531155.0,4,2.75,2810,0,0,9,2810,0,2014,98038,47.3559,-122.022,3060,4934,1,11,1.0889679715302492,Modern
20140919T000000,358000.0,3,2.5,1400,0,0,7,1400,0,2005,98029,47.5535,-121.997,1440,1536,0,20,1.0285714285714285,Modern
20140701T000000,425000.0,3,2.5,1950,0,0,7,1950,0,2009,98065,47.5158,-121.873,2190,5653,0,16,1.123076923076923,Modern
20140711T000000,326000.0,3,2.25,1930,0,0,7,1930,0,2004,98019,47.7453,-121.985,1930,2952,0,21,1.0,Modern
20140513T000000,650000.0,4,2.5,2210,0,0,9,2210,0,2013,98117,47.6959,-122.364,1590,5080,1,12,0.7194570135746606,Modern
20150514T000000,749950.0,4,3.5,2630,0,0,10,2200,430,2008,98027,47.5322,-122.075,2620,2699,1,17,0.9961977186311787,Modern
20150312T000000,239950.0,3,1.75,1600,0,0,6,1600,0,2014,98042,47.383,-122.097,2520,5700,0,11,1.575,Modern
20140609T000000,315000.0,3,2.5,1480,0,0,8,1150,330,2010,98106,47.5302,-122.362,1480,5761,0,15,1.0,Modern
20140523T000000,375000.0,2,2.5,750,0,0,8,750,0,2006,98122,47.6093,-122.31,1320,2790,0,19,1.76,Modern
20150427T000000,375000.0,3,1.5,1290,0,0,8,1290,0,2007,98103,47.6965,-122.34,1360,1227,0,18,1.054263565891473,Modern
20140922T000000,349000.0,3,3.25,1340,0,0,7,1340,0,2008,98103,47.6904,-122.346,1290,1200,0,17,0.9626865671641791,Modern
20150225T000000,450000.0,2,1.5,1020,0,0,8,1020,0,2008,98103,47.68,-122.348,1350,1395,0,17,1.3235294117647058,Modern
20141014T000000,669950.0,3,3.0,2330,0,0,8,1950,380,2014,98027,47.5446,-122.016,2290,1407,1,11,0.9828326180257511,Modern
20140711T000000,504600.0,5,3.0,2360,0,0,7,1390,970,2008,98103,47.6931,-122.33,2180,5009,1,17,0.923728813559322,Modern
20140602T000000,400000.0,3,2.5,1495,0,0,8,1405,90,2006,98144,47.593,-122.295,1495,1186,0,19,1.0,Modern
20140701T000000,1020000.0,4,3.5,3770,0,0,10,3770,0,2008,98033,47.6744,-122.196,1520,9660,1,17,0.40318302387267907,Modern
20150408T000000,518000.0,5,2.5,2890,0,0,8,2890,0,2006,98019,47.7277,-121.958,3020,9300,1,19,1.0449826989619377,Modern
20140813T000000,535000.0,3,2.75,1320,0,0,8,1320,0,2008,98103,47.6598,-122.348,1320,1266,1,17,1.0,Modern
20140721T000000,337500.0,4,2.5,2330,0,0,7,2330,0,2013,98042,47.359,-122.081,2300,3836,0,12,0.9871244635193133,Modern
20150310T000000,380000.0,4,2.5,3120,0,0,9,3120,0,2005,98023,47.2779,-122.349,3120,5244,0,20,1.0,Modern
20140710T000000,875000.0,5,3.0,2960,0,0,9,2960,0,2004,98033,47.6689,-122.179,1850,9453,1,21,0.625,Modern
20140902T000000,385000.0,3,2.25,1630,0,0,8,1630,0,2008,98103,47.6904,-122.347,1320,1605,0,17,0.8098159509202454,Modern
20141201T000000,1987500.0,5,3.5,5230,0,0,11,4450,780,2014,98004,47.5964,-122.201,2310,9603,1,11,0.4416826003824092,Modern
20150508T000000,649500.0,4,3.0,3150,0,0,9,3150,0,2008,98056,47.5279,-122.199,2680,9430,1,17,0.8507936507936508,Modern
20140512T000000,1050000.0,4,3.75,3280,0,0,10,2320,960,2008,98033,47.6855,-122.201,2400,8351,1,17,0.7317073170731707,Modern
20141003T000000,525000.0,4,2.5,3130,0,0,9,3130,0,2008,98059,47.4997,-122.151,2950,5259,1,17,0.9424920127795527,Modern
20140612T000000,402000.0,3,3.5,1240,0,0,7,1000,240,2008,98136,47.5496,-122.388,1110,1027,0,17,0.8951612903225806,Modern
20141101T000000,1750000.0,4,2.75,3560,0,0,10,3560,0,2014,98004,47.6322,-122.209,3440,12825,1,11,0.9662921348314607,Modern
20141020T000000,359800.0,5,2.5,2170,0,0,8,2170,0,2014,98106,47.5167,-122.347,1800,2752,0,11,0.8294930875576036,Modern
20140925T000000,330000.0,3,2.5,1520,0,0,7,1520,0,2009,98059,47.4876,-122.153,1820,3030,0,16,1.1973684210526316,Modern
20150325T000000,433000.0,3,2.5,1270,0,0,8,1060,210,2008,98105,47.6568,-122.321,1260,1112,0,17,0.9921259842519685,Modern
20141112T000000,1010800.0,4,3.25,3610,0,0,9,2640,970,2007,98199,47.658,-122.396,1980,4000,1,18,0.5484764542936288,Modern
20150406T000000,599832.0,3,2.75,3230,0,0,9,2680,550,2014,98065,47.519,-121.878,3100,4900,1,11,0.9597523219814241,Modern
20140623T000000,312891.0,5,3.0,2300,0,0,8,2300,0,2013,98001,47.3052,-122.276,2594,4950,0,12,1.1278260869565218,Modern
20140912T000000,449000.0,2,2.5,1460,0,0,8,1160,300,2008,98144,47.5923,-122.296,1460,1296,0,17,1.0,Modern
20140527T000000,495000.0,3,2.5,1750,0,0,9,1750,0,2013,98118,47.5532,-122.282,1750,3960,0,12,1.0,Modern
20140515T000000,819995.0,5,2.75,3030,0,0,9,3030,0,2013,98056,47.5305,-122.184,2720,11213,1,12,0.8976897689768977,Modern
20141113T000000,407500.0,3,3.5,1522,0,0,8,1248,274,2006,98117,47.6922,-122.375,1522,1341,0,19,1.0,Modern
20150105T000000,850000.0,4,3.75,3890,0,0,10,3890,0,2007,98027,47.5052,-121.906,1610,23142,1,18,0.4138817480719794,Modern
20140725T000000,1720000.0,5,4.0,4590,0,0,10,4590,0,2008,98033,47.6647,-122.16,3350,35857,1,17,0.7298474945533769,Modern
20150428T000000,1459000.0,4,4.0,4620,0,0,10,4620,0,2014,98024,47.5885,-121.939,4620,131007,1,11,1.0,Modern
20140917T000000,579000.0,4,2.75,3220,0,0,8,3220,0,2012,98059,47.4863,-122.143,2820,8566,1,13,0.8757763975155279,Modern
20140811T000000,890776.0,5,2.75,3170,0,0,9,3170,0,2014,98075,47.5933,-122.06,3210,7062,1,11,1.0126182965299684,Modern
20150120T000000,352500.0,2,2.5,980,0,0,8,980,0,2008,98117,47.6844,-122.387,980,1023,0,17,1.0,Modern
20150501T000000,529000.0,3,1.75,2340,0,0,10,2340,0,2010,98058,47.4593,-122.134,3040,5787,1,15,1.2991452991452992,Modern
20150327T000000,484000.0,3,2.25,1620,0,0,8,1540,80,2009,98027,47.5405,-122.026,1620,1237,0,16,1.0,Modern
20150417T000000,400000.0,3,2.5,1910,0,0,8,1910,0,2007,98133,47.7634,-122.35,1910,8154,0,18,1.0,Modern
20150417T000000,649950.0,3,2.5,2420,0,0,9,2420,0,2009,98133,47.7329,-122.356,1180,8100,1,16,0.48760330578512395,Modern
20140702T000000,915000.0,3,4.5,3850,0,0,10,3120,730,2013,98053,47.6735,-122.058,2630,46609,1,12,0.6831168831168831,Modern
20150504T000000,534950.0,5,2.5,3220,0,0,8,3220,0,2006,98019,47.7268,-121.957,2890,9090,1,19,0.8975155279503105,Modern
20140506T000000,776000.0,4,2.5,3040,0,0,8,3040,0,2008,98052,47.6788,-122.117,3040,7800,1,17,1.0,Modern
20150501T000000,370000.0,3,1.75,1496,0,0,8,1248,248,2006,98133,47.715,-122.355,1460,1423,0,19,0.9759358288770054,Modern
20140714T000000,610000.0,3,1.75,1630,0,0,8,1630,0,2014,98103,47.6536,-122.354,1570,1335,1,11,0.9631901840490797,Modern
20141014T000000,850000.0,5,3.5,4200,0,0,9,3140,1060,2012,98052,47.7077,-122.12,3300,5564,1,13,0.7857142857142857,Modern
20141105T000000,443000.0,3,2.5,2430,0,0,8,2430,0,2007,98106,47.5399,-122.352,1770,7049,0,18,0.7283950617283951,Modern
20150203T000000,1150000.0,5,4.25,4010,0,0,10,4010,0,2015,98075,47.5974,-122.013,3370,8252,1,10,0.8403990024937655,New
20140801T000000,453000.0,3,2.5,1510,0,0,8,1330,180,2011,98199,47.6515,-122.384,1350,1397,0,14,0.8940397350993378,Modern
20150410T000000,735000.0,4,3.5,2340,0,2,8,1730,610,2011,98027,47.5403,-122.028,2600,2843,1,14,1.1111111111111112,Modern
20140708T000000,810000.0,2,2.75,2700,0,0,9,2700,0,2007,98053,47.7236,-122.033,2680,8569,1,18,0.9925925925925926,Modern
20140617T000000,1555000.0,3,3.5,4360,0,3,10,2960,1400,2008,98103,47.6791,-122.354,1920,3910,1,17,0.44036697247706424,Modern
20140509T000000,2238890.0,5,6.5,7270,0,0,12,6420,850,2010,98027,47.5371,-121.982,1800,44890,1,15,0.24759284731774414,Modern
20140808T000000,377500.0,3,2.5,1350,0,0,8,1270,80,2006,98136,47.5491,-122.387,1350,886,0,19,1.0,Modern
20140618T000000,482000.0,3,3.25,1380,0,0,8,1380,0,2008,98103,47.6617,-122.349,1310,1405,0,17,0.9492753623188406,Modern
20140818T000000,600000.0,2,2.5,1830,0,0,9,1530,300,2011,98116,47.5779,-122.409,1800,2467,1,14,0.9836065573770492,Modern
20140807T000000,420000.0,3,2.5,1470,0,0,8,1180,290,2007,98116,47.5722,-122.387,1580,4329,0,18,1.0748299319727892,Modern
20150421T000000,480000.0,4,2.5,2940,0,0,9,2940,0,2006,98001,47.3444,-122.269,2660,7955,0,19,0.9047619047619048,Modern
20150331T000000,406000.0,2,2.0,1110,0,0,7,980,130,2008,98136,47.5494,-122.388,1110,1083,0,17,1.0,Modern
20140513T000000,505000.0,4,2.5,2790,0,0,8,2790,0,2009,98059,47.4959,-122.15,2790,5309,1,16,1.0,Modern
20150227T000000,1865000.0,4,3.75,3790,0,0,11,3290,500,2006,98039,47.6351,-122.236,2660,12150,1,19,0.7018469656992085,Modern
20141215T000000,942990.0,4,2.5,3570,0,0,9,3570,0,2014,98052,47.7046,-122.123,3230,5972,1,11,0.9047619047619048,Modern
20141001T000000,440000.0,3,2.25,1230,0,0,8,1230,0,2009,98107,47.6697,-122.372,1420,1437,0,16,1.1544715447154472,Modern
20140626T000000,390000.0,3,3.25,1370,0,0,8,1100,270,2006,98116,47.5636,-122.388,1370,915,0,19,1.0,Modern
20140711T000000,475000.0,3,3.25,1380,0,0,8,1380,0,2008,98103,47.6617,-122.349,1310,1405,0,17,0.9492753623188406,Modern
20150407T000000,420000.0,1,2.0,1070,0,0,8,880,190,2007,98118,47.5574,-122.284,1220,788,0,18,1.1401869158878504,Modern
20140825T000000,1408760.0,4,4.0,4920,0,0,10,4280,640,2012,98053,47.6575,-122.006,4920,74052,1,13,1.0,Modern
20141209T000000,1378000.0,5,3.5,5150,0,2,10,3700,1450,2007,98008,47.6249,-122.09,2940,13462,1,18,0.570873786407767,Modern
20150302T000000,462500.0,6,3.0,2390,0,0,7,2390,0,2014,98118,47.5173,-122.286,1680,5000,0,11,0.702928870292887,Modern
20150507T000000,579950.0,4,2.75,2460,0,0,9,2460,0,2011,98059,47.4828,-122.133,3110,8626,1,14,1.2642276422764227,Modern
20150505T000000,861111.0,4,2.5,3650,0,0,10,3650,0,2008,98074,47.606,-122.052,3860,7272,1,17,1.0575342465753426,Modern
20141124T000000,1450000.0,4,3.5,4300,0,0,11,4300,0,2014,98074,47.6258,-122.005,4650,107498,1,11,1.0813953488372092,Modern
20150428T000000,290000.0,3,2.25,1610,0,0,7,1610,0,2012,98042,47.3589,-122.083,1610,3825,0,13,1.0,Modern
20140618T000000,535000.0,4,2.5,2610,0,0,8,2610,0,2008,98028,47.7728,-122.235,2440,4588,1,17,0.9348659003831418,Modern
20150217T000000,585000.0,3,2.5,1750,0,0,8,1750,0,2008,98122,47.6021,-122.294,1940,4800,1,17,1.1085714285714285,Modern
20140623T000000,670000.0,3,2.5,3310,0,2,8,2440,870,2008,98136,47.5178,-122.389,2140,7500,1,17,0.6465256797583081,Modern
20150407T000000,3000000.0,4,3.75,5090,0,0,11,4180,910,2013,98004,47.62,-122.207,3030,12752,1,12,0.5952848722986247,Modern
20141203T000000,346000.0,3,2.0,1060,0,0,7,730,330,2006,98136,47.5443,-122.385,1270,1601,0,19,1.1981132075471699,Modern
20140617T000000,1325000.0,4,4.0,4420,0,0,11,4420,0,2013,98075,47.5914,-122.027,3510,50447,1,12,0.7941176470588235,Modern
20150226T000000,999999.0,3,2.5,2100,0,0,9,2100,0,2008,98004,47.5983,-122.2,1780,4764,1,17,0.8476190476190476,Modern
20140811T000000,599000.0,3,1.75,1650,0,0,8,1650,0,2014,98105,47.6636,-122.319,1720,1960,1,11,1.0424242424242425,Modern
20141015T000000,332000.0,4,2.5,2380,0,0,7,2380,0,2010,98023,47.2815,-122.356,2380,5396,0,15,1.0,Modern
20140612T000000,336750.0,2,2.25,1170,0,0,7,1170,0,2009,98027,47.5321,-122.073,1240,750,0,16,1.0598290598290598,Modern
20141211T000000,370000.0,4,2.5,2531,0,0,8,2531,0,2013,98030,47.385,-122.189,2604,6238,0,12,1.0288423548004741,Modern
20140509T000000,324000.0,3,2.25,998,0,0,7,798,200,2007,98117,47.6983,-122.367,998,1110,0,18,1.0,Modern
20150219T000000,338500.0,3,2.25,1333,0,3,7,1333,0,2009,98125,47.7058,-122.302,1360,1680,0,16,1.0202550637659416,Modern
20150113T000000,1881580.0,5,3.5,4410,0,3,10,2920,1490,2014,98006,47.5382,-122.111,5790,12969,1,11,1.3129251700680271,Modern
20150410T000000,402723.0,3,2.75,1160,0,0,7,880,280,2007,98144,47.5788,-122.315,1250,5400,0,18,1.0775862068965518,Modern
20150227T000000,715000.0,4,3.25,2630,0,0,9,2630,0,2014,98126,47.5459,-122.377,1370,7770,1,11,0.5209125475285171,Modern
20141007T000000,459000.0,3,1.5,1160,0,0,8,1160,0,2008,98103,47.6538,-122.357,1268,1688,0,17,1.0931034482758621,Modern
20150423T000000,589999.0,3,2.5,2140,0,0,8,1960,180,2006,98027,47.537,-122.074,2280,2812,1,19,1.0654205607476634,Modern
20141215T000000,405000.0,4,2.5,1980,0,0,7,1980,0,2007,98056,47.5147,-122.19,1980,5064,0,18,1.0,Modern
20140707T000000,509900.0,3,2.5,3030,0,0,8,3030,0,2009,98059,47.4945,-122.149,3010,6026,1,16,0.9933993399339934,Modern
20140820T000000,327000.0,2,2.0,1490,0,0,8,1190,300,2009,98126,47.5455,-122.375,1400,1498,0,16,0.9395973154362416,Modern
20140819T000000,1057000.0,2,1.5,2370,0,0,11,2370,0,2005,98045,47.4543,-121.778,3860,151081,1,20,1.628691983122363,Modern
20141231T000000,327500.0,3,2.5,1820,0,0,8,1570,250,2008,98166,47.4643,-122.346,1660,6900,0,17,0.9120879120879121,Modern
20140729T000000,249000.0,3,2.0,1260,0,0,7,810,450,2011,98106,47.5262,-122.361,1260,1172,0,14,1.0,Modern
20141224T000000,1375000.0,5,4.5,4350,0,0,11,4350,0,2014,98074,47.6018,-122.06,3990,7208,1,11,0.9172413793103448,Modern
20140627T000000,516500.0,1,1.25,1100,0,0,9,1100,0,2014,98112,47.6228,-122.307,1110,1933,1,11,1.009090909090909,Modern
20150409T000000,465000.0,3,2.5,2050,0,0,9,2050,0,2006,98042,47.3619,-122.122,1300,15836,0,19,0.6341463414634146,Modern
20140808T000000,388000.0,3,2.5,2198,0,2,8,2198,0,2010,98198,47.3906,-122.304,2198,7621,0,15,1.0,Modern
20140930T000000,549000.0,3,2.25,1230,0,0,8,1230,0,2013,98199,47.6521,-122.4,1760,5664,1,12,1.4308943089430894,Modern
20141003T000000,553000.0,2,2.0,1400,0,0,8,940,460,2006,98107,47.6719,-122.392,1400,3500,1,19,1.0,Modern
20150422T000000,530000.0,3,2.5,1410,0,0,8,1140,270,2010,98119,47.6515,-122.375,1720,2825,1,15,1.2198581560283688,Modern
20140820T000000,747450.0,3,2.5,2110,0,0,8,1410,700,2014,98122,47.6088,-122.311,1630,2670,1,11,0.7725118483412322,Modern
20140520T000000,305000.0,2,2.5,1590,0,0,7,1220,370,2009,98106,47.5489,-122.364,1590,2306,0,16,1.0,Modern
20141118T000000,540000.0,5,2.5,3370,0,0,9,3370,0,2007,98056,47.5078,-122.169,2900,5570,1,18,0.8605341246290801,Modern
20150115T000000,750000.0,5,4.0,4500,0,0,10,4500,0,2007,98059,47.4832,-122.145,2840,8402,1,18,0.6311111111111111,Modern
20150414T000000,422000.0,4,2.5,2930,0,0,10,2930,0,2008,98030,47.3846,-122.186,3038,7095,0,17,1.0368600682593856,Modern
20141020T000000,337000.0,4,2.5,2470,0,0,8,2470,0,2005,98038,47.3622,-122.041,2240,5123,0,20,0.9068825910931174,Modern
20141009T000000,579950.0,5,2.75,3080,0,0,9,3080,0,2014,98059,47.4922,-122.153,3000,4650,1,11,0.974025974025974,Modern
20150226T000000,341780.0,4,2.75,2260,0,0,7,2260,0,2014,98001,47.3507,-122.291,2260,4563,0,11,1.0,Modern
20150423T000000,710200.0,4,3.0,1670,0,0,8,1350,320,2008,98109,47.6397,-122.345,1670,2594,1,17,1.0,Modern
20140618T000000,690000.0,3,3.25,1540,0,0,9,1540,0,2013,98103,47.6648,-122.353,1660,3300,1,12,1.077922077922078,Modern
20150130T000000,1700000.0,4,3.5,3830,0,0,10,3120,710,2014,98004,47.599,-122.197,2190,10777,1,11,0.5718015665796344,Modern
20141015T000000,329000.0,2,2.5,980,0,0,8,980,0,2008,98117,47.6844,-122.387,980,1023,0,17,1.0,Modern
20140513T000000,330000.0,3,2.5,1450,0,0,7,840,610,2007,98106,47.5435,-122.357,2120,5019,0,18,1.4620689655172414,Modern
20150502T000000,608500.0,4,3.5,2850,0,0,8,1950,900,2014,98056,47.5252,-122.192,2850,5708,1,11,1.0,Modern
20140707T000000,230000.0,3,1.75,1140,0,0,8,1140,0,2014,98108,47.5637,-122.295,1210,1552,0,11,1.0614035087719298,Modern
20140520T000000,785000.0,4,3.5,3070,0,0,10,2190,880,2009,98027,47.5316,-122.076,2290,2664,1,16,0.745928338762215,Modern
20140507T000000,610950.0,3,3.0,1680,0,0,8,1680,0,2014,98103,47.6572,-122.346,1640,4800,1,11,0.9761904761904762,Modern
20141111T000000,399950.0,3,2.5,3087,0,0,8,3087,0,2014,98023,47.2974,-122.349,2927,5183,0,11,0.9481697440881114,Modern
20150107T000000,3567000.0,5,4.5,4850,1,4,10,3540,1310,2007,98008,47.5943,-122.11,3470,18270,1,18,0.7154639175257732,Modern
20150123T000000,579000.0,4,3.25,1900,0,0,9,1250,650,2014,98144,47.5869,-122.311,1710,4502,1,11,0.9,Modern
20140623T000000,362500.0,2,1.5,940,0,0,7,940,0,2009,98144,47.5925,-122.295,1130,1159,0,16,1.202127659574468,Modern
20140529T000000,645000.0,3,3.25,1730,0,2,9,1320,410,2008,98119,47.6374,-122.369,1710,1686,1,17,0.9884393063583815,Modern
20141003T000000,594866.0,3,3.0,2780,0,0,9,2780,0,2013,98065,47.5184,-121.886,2850,6000,1,12,1.025179856115108,Modern
20150504T000000,625000.0,3,3.0,2780,0,0,9,2780,0,2013,98065,47.5184,-121.886,2850,6000,1,12,1.025179856115108,Modern
20141112T000000,490000.0,3,2.25,1500,0,0,8,1220,280,2006,98117,47.6785,-122.375,1460,1375,0,19,0.9733333333333334,Modern
20141202T000000,380000.0,3,2.5,1260,0,0,7,940,320,2007,98116,47.5621,-122.384,1310,1415,0,18,1.0396825396825398,Modern
20140828T000000,270000.0,3,2.5,1870,0,0,7,1870,0,2009,98042,47.3339,-122.055,2170,5399,0,16,1.160427807486631,Modern
20141015T000000,505000.0,2,2.5,1430,0,0,8,1430,0,2009,98107,47.6707,-122.381,1430,1249,1,16,1.0,Modern
20150305T000000,385000.0,3,2.5,1520,0,0,8,1520,0,2006,98125,47.7337,-122.309,1520,1497,0,19,1.0,Modern
20141113T000000,414500.0,2,1.5,1210,0,0,8,1020,190,2007,98117,47.6756,-122.375,1210,1118,0,18,1.0,Modern
20140910T000000,347500.0,3,2.5,2540,0,0,8,2540,0,2010,98038,47.3452,-122.022,2540,4571,0,15,1.0,Modern
20140514T000000,1222500.0,4,3.5,4910,0,0,11,3110,1800,2007,98074,47.6502,-122.066,4560,11063,1,18,0.9287169042769857,Modern
20141002T000000,572000.0,4,2.75,2770,0,0,8,2770,0,2014,98178,47.5001,-122.232,1810,5641,1,11,0.6534296028880866,Modern
20150416T000000,475000.0,3,2.25,1190,0,0,8,1190,0,2008,98103,47.6542,-122.346,1180,1224,0,17,0.9915966386554622,Modern
20150317T000000,1088000.0,5,3.75,4170,0,2,10,4170,0,2006,98056,47.5354,-122.181,3030,7980,1,19,0.7266187050359713,Modern
20141017T000000,350000.0,4,2.75,2500,0,0,8,2500,0,2008,98042,47.3749,-122.107,2530,5988,0,17,1.012,Modern
20141031T000000,520000.0,2,2.25,1530,0,0,8,1480,50,2006,98103,47.6533,-122.346,1530,1282,1,19,1.0,Modern
20140813T000000,679950.0,5,2.75,3600,0,0,9,3600,0,2014,98059,47.4822,-122.131,3550,9421,1,11,0.9861111111111112,Modern
20150421T000000,1575000.0,4,3.25,3410,0,0,10,3410,0,2007,98040,47.5653,-122.223,2290,10125,1,18,0.6715542521994134,Modern
